id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ENSG00000100908.14	3	0.79715	0.69134	0.941796	14529	0	0.54609	0.17014	0.3032	1.0	5885	2	0.54609
ENSG00000165140.12	3	0.7972	0.69134	0.941796	14530	0	0.022931	0.76074	0.81747	1.0	14214	0	0.022931
ENSG00000101236.17	4	0.79728	0.62251	0.922643	14531	0	0.47971	0.062979	0.1785	1.0	3236	2	0.47971
ENSG00000277443.3	3	0.7973	0.69134	0.941796	14532	0	0.41665	0.19267	0.33476	1.0	6430	2	0.41665
ENSG00000175809.6	3	0.79733	0.69134	0.941796	14533	0	0.81526	0.040547	0.11757	0.985198	2345	2	0.81526
ENSG00000078114.19	3	0.79737	0.69134	0.941796	14534	0	0.45694	0.09394	0.20344	1.0	4070	2	0.45694
ENSG00000277957.1	3	0.79738	0.69134	0.941796	14535	0	0.73344	0.086736	0.19451	1.0	3883	2	0.73344
ENSG00000181722.18	6	0.79748	0.51436	0.844797	14536	1	-0.065369	0.36677	0.63229	1.0	9577	2	-0.065369
ENSG00000152578.15	3	0.79753	0.69134	0.941796	14537	0	0.3248	0.75362	0.80648	1.0	14079	1	0.3248
ENSG00000116663.11	3	0.79761	0.69268	0.941796	14538	0	0.65226	0.089946	0.19806	1.0	3965	2	0.65226
ENSG00000198727.2	3	0.79764	0.69268	0.941796	14539	0	0.11737	0.057386	0.16424	1.0	3083	1	0.11737
ENSG00000184697.7	3	0.79768	0.69268	0.941796	14540	0	0.21146	0.59787	0.6798	1.0	11951	1	0.21146
