id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ENSG00000211450.11	3	0.71317	0.54858	0.845542	12974	0	-0.48663	0.45665	0.53474	1.0	9551	1	-0.48663
ENSG00000077420.17	3	0.71317	0.54858	0.845542	12975	0	1.13	0.044702	0.094126	0.955903	1977	2	1.13
ENSG00000163738.19	2	0.71347	0.61883	0.886003	12976	0	0.5994	0.19343	0.25254	1.0	6178	1	0.5994
ENSG00000177669.4	3	0.71366	0.54858	0.845542	12977	0	0.59382	0.035905	0.084314	0.955903	1699	1	0.59382
ENSG00000166448.15	3	0.71366	0.54858	0.845542	12978	0	0.34508	0.69658	0.73813	1.0	13323	0	0.34508
ENSG00000141338.15	3	0.71366	0.54858	0.845542	12979	0	0.15887	0.58889	0.63593	1.0	11521	1	0.15887
ENSG00000198090.4	3	0.71366	0.54858	0.845542	12980	0	-0.19051	0.76979	0.82505	1.0	14570	0	-0.19051
ENSG00000112333.12	3	0.71366	0.54858	0.845542	12981	0	-0.40173	0.36699	0.46478	1.0	8398	1	-0.40173
ENSG00000173702.7	3	0.71366	0.54858	0.845542	12982	0	1.0444	0.063408	0.12838	1.0	2538	2	1.0444
ENSG00000135604.11	3	0.71366	0.54858	0.845542	12983	0	-0.44975	0.68945	0.73185	1.0	13203	0	-0.44975
ENSG00000283247.2	3	0.71366	0.54858	0.845542	12984	0	0.16605	0.55293	0.60365	1.0	10968	1	0.16605
ENSG00000111981.5	3	0.71366	0.54858	0.845542	12985	0	0.0085432	0.76846	0.82312	1.0	14548	0	0.0085432
ENSG00000010310.9	3	0.7139	0.54858	0.845542	12986	0	0.20033	0.34123	0.43531	1.0	8075	1	0.20033
ENSG00000094916.16	3	0.7139	0.54858	0.845542	12987	0	0.314	0.065362	0.12943	1.0	2607	1	0.314
ENSG00000175077.6	3	0.7139	0.54858	0.845542	12988	0	0.98532	0.087051	0.16984	1.0	3292	2	0.98532
ENSG00000181698.5	3	0.7139	0.54858	0.845542	12989	0	0.40529	0.21025	0.35507	1.0	6455	1	0.40529
ENSG00000239672.8	3	0.71423	0.54946	0.846049	12990	0	0.093265	0.57298	0.62754	1.0	11271	1	0.093265
ENSG00000161973.11	3	0.71423	0.54946	0.846049	12991	0	-0.12948	0.71814	0.75953	1.0	13690	0	-0.12948
ENSG00000136371.11	3	0.71423	0.54946	0.846049	12992	0	0.48357	0.26588	0.38894	1.0	7127	1	0.48357
ENSG00000204019.5	3	0.71423	0.54946	0.846049	12993	0	-0.12948	0.22716	0.36206	1.0	6651	1	-0.12948
ENSG00000174917.9	3	0.71423	0.54946	0.846049	12994	0	0.17882	0.60422	0.65403	1.0	11745	1	0.17882
ENSG00000169750.9	3	0.71423	0.54946	0.846049	12995	0	1.634	0.007066	0.020188	0.811579	470	2	1.634
ENSG00000112599.9	3	0.71423	0.54946	0.846049	12996	0	-0.062435	0.57376	0.62754	1.0	11285	1	-0.062435
ENSG00000137463.5	3	0.71423	0.54946	0.846049	12997	0	-0.38183	0.91886	0.95745	1.0	17117	0	-0.38183
ENSG00000197622.13	3	0.71423	0.54946	0.846049	12998	0	0.0078805	0.53898	0.59233	1.0	10727	1	0.0078805
ENSG00000198039.12	3	0.71423	0.54946	0.846049	12999	0	-0.056074	0.59991	0.65403	1.0	11672	1	-0.056074
ENSG00000111726.13	3	0.71423	0.54946	0.846049	13000	0	0.2848	0.62008	0.67157	1.0	12012	1	0.2848
ENSG00000283496.1	3	0.71423	0.54946	0.846049	13001	0	0.1456	0.82395	0.87934	1.0	15538	0	0.1456
ENSG00000164930.12	3	0.71423	0.54946	0.846049	13002	0	-0.19384	0.70713	0.7456	1.0	13503	0	-0.19384
ENSG00000072042.13	4	0.71453	0.48301	0.802776	13003	1	0.49046	0.26079	0.43487	1.0	7057	2	0.49046
ENSG00000121413.13	4	0.71453	0.48301	0.802776	13004	1	0.14996	0.61659	0.69	1.0	11954	1	0.14996
ENSG00000162621.7	3	0.71454	0.55034	0.84649	13005	0	-0.2359	0.8232	0.87934	1.0	15518	0	-0.2359
ENSG00000213416.4	3	0.71454	0.55034	0.84649	13006	0	-0.34569	0.90893	0.95046	1.0	16962	0	-0.34569
ENSG00000277475.1	3	0.71454	0.55034	0.84649	13007	0	0.75096	0.13435	0.25037	1.0	4559	2	0.75096
ENSG00000124257.7	3	0.7148	0.55124	0.84649	13008	0	0.017868	0.6461	0.68784	1.0	12452	0	0.017868
ENSG00000020256.20	3	0.7148	0.55124	0.84649	13009	0	0.131	0.44809	0.53058	1.0	9437	1	0.131
ENSG00000167208.16	3	0.7148	0.55124	0.84649	13010	0	0.22992	0.040404	0.089234	0.955903	1844	1	0.22992
ENSG00000064012.24	3	0.7148	0.55124	0.84649	13011	0	0.45008	0.53962	0.59368	1.0	10732	1	0.45008
ENSG00000185745.10	3	0.7148	0.55124	0.84649	13012	0	0.51628	0.59703	0.65123	1.0	11631	1	0.51628
ENSG00000196344.12	3	0.7148	0.55124	0.84649	13013	0	-0.091835	0.55946	0.60774	1.0	11077	1	-0.091835
ENSG00000198824.8	3	0.7148	0.55124	0.84649	13014	0	-0.083541	0.45898	0.53971	1.0	9586	1	-0.083541
ENSG00000166199.13	3	0.7148	0.55124	0.84649	13015	0	1.4681	0.013273	0.035728	0.862696	814	2	1.4681
ENSG00000168010.11	5	0.71494	0.48709	0.803082	13016	1	-0.020977	0.19408	0.39673	1.0	6199	2	-0.020977
ENSG00000177873.14	4	0.71515	0.48301	0.802776	13017	1	0.62294	0.15168	0.30206	1.0	5043	2	0.62294
ENSG00000167751.13	3	0.7152	0.55215	0.84649	13018	0	-0.43713	0.61177	0.66172	1.0	11872	1	-0.43713
ENSG00000136866.14	3	0.7152	0.55215	0.84649	13019	0	0.54723	0.4849	0.56629	1.0	9930	1	0.54723
ENSG00000122870.12	3	0.7152	0.55215	0.84649	13020	0	-0.075293	0.66807	0.70843	1.0	12823	0	-0.075293
ENSG00000068878.15	3	0.7152	0.55215	0.84649	13021	0	0.33514	0.38212	0.48029	1.0	8596	1	0.33514
ENSG00000205869.2	3	0.7152	0.55215	0.84649	13022	0	0.52094	0.26426	0.38749	1.0	7103	1	0.52094
ENSG00000177106.17	3	0.7152	0.55215	0.84649	13023	0	1.0376	0.076234	0.15587	1.0	2943	2	1.0376
ENSG00000197928.11	6	0.71527	0.51815	0.830548	13024	1	0.68986	0.012741	0.048828	0.884071	781	3	0.68986
ENSG00000079308.21	6	0.71527	0.51815	0.830548	13025	1	0.13341	0.55338	0.74361	1.0	10974	1	0.13341
ENSG00000198829.6	3	0.71542	0.55215	0.84649	13026	0	0.441	0.63954	0.68645	1.0	12346	0	0.441
ENSG00000267748.4	3	0.71545	0.55215	0.84649	13027	0	-0.51336	0.27745	0.39456	1.0	7285	1	-0.51336
ENSG00000141569.12	3	0.71561	0.55215	0.84649	13028	0	-0.14977	0.55737	0.60638	1.0	11037	1	-0.14977
ENSG00000284680.3	3	0.71561	0.55215	0.84649	13029	0	0.16605	0.81977	0.87711	1.0	15455	0	0.16605
ENSG00000141298.19	3	0.71561	0.55215	0.84649	13030	0	0.90646	0.097817	0.18547	1.0	3580	2	0.90646
ENSG00000082996.20	3	0.71561	0.55215	0.84649	13031	0	-0.041499	0.21598	0.35785	1.0	6524	1	-0.041499
ENSG00000169762.17	3	0.71561	0.55215	0.84649	13032	0	-0.00070588	0.87202	0.92274	1.0	16364	0	-0.00070588
ENSG00000124466.9	3	0.71561	0.55215	0.84649	13033	0	-0.49328	0.79847	0.85473	1.0	15064	0	-0.49328
ENSG00000196188.12	3	0.71561	0.55215	0.84649	13034	0	0.55245	0.48571	0.56697	1.0	9941	1	0.55245
ENSG00000141434.12	3	0.71561	0.55215	0.84649	13035	0	-0.15557	0.12934	0.24197	1.0	4433	1	-0.15557
ENSG00000109171.15	3	0.71605	0.55215	0.84649	13036	0	-0.23897	0.70525	0.7456	1.0	13469	0	-0.23897
ENSG00000170561.13	3	0.71605	0.55215	0.84649	13037	0	0.050502	0.083084	0.16682	1.0	3161	1	0.050502
ENSG00000170577.8	3	0.71605	0.55215	0.84649	13038	0	-0.17749	0.64649	0.68784	1.0	12460	0	-0.17749
ENSG00000214706.12	3	0.71605	0.55215	0.84649	13039	0	-0.23778	0.25423	0.3804	1.0	6966	1	-0.23778
ENSG00000204542.3	3	0.71605	0.55215	0.84649	13040	0	-0.37598	0.86285	0.91565	1.0	16195	0	-0.37598
ENSG00000158104.11	3	0.71605	0.55215	0.84649	13041	0	0.8459	0.10838	0.21125	1.0	3871	2	0.8459
ENSG00000141568.21	3	0.71605	0.55215	0.84649	13042	0	-0.19436	0.90866	0.95005	1.0	16960	0	-0.19436
ENSG00000221866.10	3	0.71605	0.55215	0.84649	13043	0	-0.17663	0.042407	0.093015	0.955903	1905	1	-0.17663
ENSG00000186174.13	3	0.71605	0.55215	0.84649	13044	0	-0.035727	0.039506	0.088224	0.955903	1816	1	-0.035727
