id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ENSG00000087191.14	6	1.5271e-10	2.462e-07	0.00099	1	6	-6.4221	1.0	1.0	1.0	20108	0	-6.4221
ENSG00000215472.10	6	1.057e-08	2.462e-07	0.00099	2	6	-4.7054	1.0	1.0	1.0	20107	0	-4.7054
ENSG00000119616.11	5	2.3722e-08	2.462e-07	0.00099	3	5	-7.9278	1.0	1.0	1.0	20106	0	-7.9278
ENSG00000164338.10	5	7.692e-08	2.462e-07	0.00099	4	5	-5.173	1.0	1.0	1.0	20105	0	-5.173
ENSG00000143374.18	3	1.1528e-07	2.462e-07	0.00099	5	3	-8.1026	1.0	1.0	1.0	20104	0	-8.1026
ENSG00000077380.16	6	1.2239e-07	1.7234e-06	0.00315	6	6	-4.5806	1.0	1.0	1.0	20103	0	-4.5806
ENSG00000104824.18	6	2.7559e-07	3.6929e-06	0.004368	7	6	-5.3339	1.0	1.0	1.0	20102	0	-5.3339
ENSG00000100865.15	3	2.9402e-07	7.3859e-07	0.002475	8	3	-7.3709	1.0	1.0	1.0	20101	0	-7.3709
ENSG00000172809.13	3	3.0247e-07	1.231e-06	0.00275	9	3	-7.7686	1.0	1.0	1.0	20100	0	-7.7686
ENSG00000113734.18	5	3.0814e-07	1.231e-06	0.00275	10	5	-4.7769	1.0	1.0	1.0	20099	0	-4.7769
ENSG00000174231.18	5	3.2254e-07	1.231e-06	0.00275	11	5	-5.1057	1.0	1.0	1.0	20098	0	-5.1057
ENSG00000135972.9	3	4.3015e-07	1.7234e-06	0.00315	12	3	-8.1659	1.0	1.0	1.0	20097	0	-8.1659
ENSG00000089009.16	5	4.8561e-07	2.2158e-06	0.003713	13	5	-7.708	1.0	1.0	1.0	20096	0	-7.708
ENSG00000149428.21	6	5.4419e-07	5.1701e-06	0.005602	14	6	-3.6472	1.0	1.0	1.0	20095	0	-3.6472
ENSG00000108883.13	6	6.7859e-07	7.6321e-06	0.005602	15	6	-6.4542	1.0	1.0	1.0	20069	0	-6.4542
ENSG00000073111.15	3	7.1759e-07	2.7081e-06	0.004189	16	3	-7.0347	1.0	1.0	1.0	20094	0	-7.0347
ENSG00000082898.19	6	8.5671e-07	8.863e-06	0.005602	17	6	-5.0089	1.0	1.0	1.0	20093	0	-5.0089
ENSG00000148835.12	3	8.8027e-07	3.2005e-06	0.00429	18	3	-7.7652	1.0	1.0	1.0	20092	0	-7.7652
ENSG00000116752.6	3	9.0219e-07	3.2005e-06	0.00429	19	3	-7.7562	1.0	1.0	1.0	20091	0	-7.7562
ENSG00000239900.14	6	1.0819e-06	1.0094e-05	0.005602	20	6	-5.2859	1.0	1.0	1.0	20090	0	-5.2859
ENSG00000100575.14	6	1.0829e-06	1.0094e-05	0.005602	21	6	-3.1763	1.0	1.0	1.0	20089	0	-3.1763
ENSG00000134480.17	4	1.1472e-06	3.6929e-06	0.004368	22	4	-5.7421	1.0	1.0	1.0	20088	0	-5.7421
ENSG00000129347.21	3	1.367e-06	5.6625e-06	0.005602	23	3	-7.7883	1.0	1.0	1.0	20087	0	-7.7883
ENSG00000167468.20	6	1.5877e-06	1.2556e-05	0.005872	24	6	-5.261	1.0	1.0	1.0	20086	0	-5.261
ENSG00000100714.18	3	1.5942e-06	6.1549e-06	0.005602	25	3	-7.0498	1.0	1.0	1.0	20085	0	-7.0498
ENSG00000106628.13	3	1.8668e-06	6.6473e-06	0.005602	26	3	-7.6669	1.0	1.0	1.0	20084	0	-7.6669
ENSG00000143256.5	3	1.9765e-06	7.1397e-06	0.005602	27	3	-7.596	1.0	1.0	1.0	20083	0	-7.596
ENSG00000213397.12	3	2.0982e-06	7.6321e-06	0.005602	28	3	0.0	1.0	1.0	1.0	20082	0	0.0
ENSG00000112972.16	3	2.3985e-06	8.6168e-06	0.005602	29	3	-7.3416	1.0	1.0	1.0	20081	0	-7.3416
ENSG00000119720.18	3	2.493e-06	9.1092e-06	0.005602	30	3	-7.975	1.0	1.0	1.0	20080	0	-7.975
ENSG00000161888.12	3	2.5279e-06	9.1092e-06	0.005602	31	3	-7.0761	1.0	1.0	1.0	20079	0	-7.0761
ENSG00000134597.17	3	2.6078e-06	9.6016e-06	0.005602	32	3	-6.9101	1.0	1.0	1.0	20078	0	-6.9101
ENSG00000214113.11	6	2.6795e-06	1.9449e-05	0.006984	33	6	-2.5585	1.0	1.0	1.0	20077	0	-2.5585
ENSG00000112029.10	3	2.6893e-06	9.6016e-06	0.005602	34	3	-8.1797	1.0	1.0	1.0	20076	0	-8.1797
ENSG00000285130.2	4	2.7465e-06	9.1092e-06	0.005602	35	4	-7.0512	1.0	1.0	1.0	20075	0	-7.0512
ENSG00000155827.12	3	2.8385e-06	1.0094e-05	0.005602	36	3	-7.004	1.0	1.0	1.0	20074	0	-7.004
ENSG00000130204.13	3	2.8575e-06	1.0094e-05	0.005602	37	3	-6.9309	1.0	1.0	1.0	20073	0	-6.9309
ENSG00000104356.11	4	2.9432e-06	1.0586e-05	0.005602	38	4	-5.002	1.0	1.0	1.0	20072	0	-5.002
ENSG00000104897.10	3	2.9441e-06	1.0094e-05	0.005602	39	3	-7.0425	1.0	1.0	1.0	20071	0	-7.0425
ENSG00000095906.17	4	3.0569e-06	1.1079e-05	0.005712	40	4	-6.5347	1.0	1.0	1.0	20070	0	-6.5347
ENSG00000152253.9	3	3.4251e-06	1.0586e-05	0.005602	41	3	-7.2925	1.0	1.0	1.0	20068	0	-7.2925
ENSG00000133997.12	3	3.6897e-06	1.2556e-05	0.005872	42	3	-6.52	1.0	1.0	1.0	20067	0	-6.52
ENSG00000083093.12	3	3.7237e-06	1.2556e-05	0.005872	43	3	-8.0022	1.0	1.0	1.0	20066	0	-8.0022
ENSG00000082516.9	3	3.7694e-06	1.2556e-05	0.005872	44	3	-7.2071	1.0	1.0	1.0	20065	0	-7.2071
ENSG00000141101.13	3	4.1117e-06	1.3541e-05	0.006188	45	3	-8.046	1.0	1.0	1.0	20064	0	-8.046
ENSG00000185379.21	6	4.1747e-06	3.1267e-05	0.008613	46	6	-2.7044	1.0	1.0	1.0	20063	0	-2.7044
ENSG00000182774.13	3	4.2716e-06	1.4526e-05	0.006491	47	3	-6.8705	1.0	1.0	1.0	20062	0	-6.8705
ENSG00000231500.7	3	4.4101e-06	1.5018e-05	0.006565	48	3	-7.6587	1.0	1.0	1.0	20061	0	-7.6587
ENSG00000213024.13	4	4.4753e-06	1.6987e-05	0.00695	49	4	-5.9454	1.0	0.99999	1.0	20060	0	-5.9454
ENSG00000138231.14	3	4.5127e-06	1.551e-05	0.006636	50	3	-7.8641	1.0	1.0	1.0	20059	0	-7.8641
ENSG00000119285.11	4	4.5931e-06	1.7972e-05	0.00695	51	4	-7.0908	1.0	0.99999	1.0	20058	0	-7.0908
ENSG00000142541.18	3	4.6829e-06	1.6495e-05	0.00691	52	3	-7.5178	1.0	1.0	1.0	20057	0	-7.5178
ENSG00000131462.9	4	4.8618e-06	1.8465e-05	0.006984	53	4	-4.7101	1.0	0.99999	1.0	20056	0	-4.7101
ENSG00000092853.14	4	4.9539e-06	1.8957e-05	0.006984	54	4	-6.1686	1.0	0.99999	1.0	20055	0	-6.1686
ENSG00000198042.11	3	4.9942e-06	1.7972e-05	0.00695	55	3	-7.1275	1.0	1.0	1.0	20054	0	-7.1275
ENSG00000105298.14	3	5.1903e-06	1.7972e-05	0.00695	56	3	-6.2314	0.99999	1.0	1.0	20053	0	-6.2314
ENSG00000139343.11	4	5.3006e-06	1.9449e-05	0.006984	57	4	-6.4531	0.99999	0.99999	1.0	20052	0	-6.4531
ENSG00000065328.17	5	5.3456e-06	2.4373e-05	0.008034	58	5	-6.2063	0.99999	1.0	1.0	20051	0	-6.2063
ENSG00000186073.14	5	5.408e-06	2.5358e-05	0.008094	59	5	-4.0096	0.99999	1.0	1.0	20050	0	-4.0096
ENSG00000149716.13	5	5.8872e-06	2.6343e-05	0.008133	60	5	-3.817	0.99999	0.99999	1.0	20049	0	-3.817
ENSG00000185651.16	3	6.2964e-06	2.2404e-05	0.007673	61	3	-6.7585	0.99999	0.99999	1.0	20048	0	-6.7585
ENSG00000132341.12	5	6.3023e-06	2.979e-05	0.00832	62	4	-5.9015	0.77557	0.81511	1.0	14502	1	-5.9015
ENSG00000117751.18	5	6.3229e-06	2.979e-05	0.00832	63	5	-4.3029	0.99999	0.99999	1.0	20047	0	-4.3029
ENSG00000084463.8	3	6.3612e-06	2.2404e-05	0.007673	64	3	-6.6873	0.99999	0.99999	1.0	20046	0	-6.6873
ENSG00000164941.15	3	6.4921e-06	2.2896e-05	0.007673	65	3	-7.8173	0.99999	0.99999	1.0	20045	0	-7.8173
ENSG00000008988.11	3	6.7085e-06	2.2896e-05	0.007673	66	3	-7.7611	0.99999	0.99999	1.0	20044	0	-7.7611
ENSG00000101146.13	3	7.2795e-06	2.5358e-05	0.008094	67	3	-6.9737	0.99999	0.99999	1.0	20043	0	-6.9737
ENSG00000137154.13	3	7.8073e-06	2.6835e-05	0.008133	68	3	-8.2924	0.99999	0.99999	1.0	20042	0	-8.2924
ENSG00000198015.14	3	7.8446e-06	2.7328e-05	0.008133	69	3	-6.6936	0.99999	0.99999	1.0	20041	0	-6.6936
ENSG00000125450.11	3	8.2629e-06	2.782e-05	0.008133	70	3	-7.7778	0.99999	0.99999	1.0	20040	0	-7.7778
ENSG00000154839.10	3	8.2823e-06	2.782e-05	0.008133	71	3	-6.1249	0.99999	0.99999	1.0	20039	0	-6.1249
ENSG00000165480.16	3	8.4187e-06	2.8312e-05	0.008133	72	3	-6.8938	0.99999	0.99999	1.0	20038	0	-6.8938
ENSG00000129810.15	3	8.4383e-06	2.8312e-05	0.008133	73	3	-7.6649	0.99999	0.99999	1.0	20037	0	-7.6649
ENSG00000121152.10	5	9.3003e-06	4.1115e-05	0.009842	74	5	-5.8144	0.99999	0.99999	1.0	20036	0	-5.8144
ENSG00000197958.13	3	9.5425e-06	3.3729e-05	0.009165	75	3	-7.2512	0.99999	0.99999	1.0	20035	0	-7.2512
ENSG00000092199.19	3	9.6923e-06	3.4221e-05	0.009175	76	3	-7.0792	0.99999	0.99999	1.0	20034	0	-7.0792
ENSG00000153037.15	5	9.7433e-06	4.3084e-05	0.009845	77	5	-5.223	0.99994	0.99995	1.0	19877	0	-5.223
ENSG00000148688.14	3	9.8872e-06	3.4714e-05	0.009184	78	3	-5.645	0.99999	0.99999	1.0	20033	0	-5.645
ENSG00000134440.12	5	9.8877e-06	4.3577e-05	0.009845	79	5	-4.2063	0.99999	0.99999	1.0	20032	0	-4.2063
ENSG00000030066.14	4	1.0761e-05	3.9637e-05	0.009603	80	4	-5.0523	0.99999	0.99999	1.0	20031	0	-5.0523
ENSG00000125755.20	3	1.1206e-05	3.8653e-05	0.009599	81	3	-8.0894	0.99999	0.99999	1.0	20030	0	-8.0894
ENSG00000167658.16	3	1.1278e-05	3.9145e-05	0.009599	82	3	-6.1973	0.99999	0.99999	1.0	20029	0	-6.1973
ENSG00000068654.17	3	1.1325e-05	3.9145e-05	0.009599	83	3	-6.992	0.99999	0.99999	1.0	20028	0	-6.992
ENSG00000182173.14	3	1.1397e-05	3.9145e-05	0.009599	84	3	-8.4879	0.99999	0.99999	1.0	20027	0	-8.4879
ENSG00000115561.16	3	1.1469e-05	3.9145e-05	0.009599	85	3	-6.372	0.99999	0.99999	1.0	20026	0	-6.372
ENSG00000100412.17	3	1.1566e-05	3.9145e-05	0.009599	86	3	-6.0951	0.99999	0.99999	1.0	20025	0	-6.0951
ENSG00000161800.13	4	1.1766e-05	4.5546e-05	0.010064	87	4	-4.7099	0.99999	0.99998	1.0	20024	0	-4.7099
ENSG00000241370.6	3	1.1932e-05	4.1607e-05	0.009843	88	3	-8.3698	0.99853	0.99856	1.0	18886	0	-8.3698
ENSG00000127586.17	4	1.2229e-05	4.8993e-05	0.01037	89	4	-5.6453	0.99999	0.99998	1.0	20023	0	-5.6453
ENSG00000161057.13	3	1.2561e-05	4.3084e-05	0.009845	90	3	-6.7013	0.99999	0.99999	1.0	20022	0	-6.7013
ENSG00000111641.13	3	1.2638e-05	4.3084e-05	0.009845	91	3	-6.851	0.99999	0.99999	1.0	20021	0	-6.851
ENSG00000160813.7	3	1.3451e-05	4.5546e-05	0.010064	92	3	-6.261	0.99999	0.99999	1.0	20020	0	-6.261
ENSG00000105705.16	3	1.4326e-05	4.7516e-05	0.01037	93	3	-5.7578	0.99999	0.99999	1.0	20019	0	-5.7578
ENSG00000142207.7	3	1.4749e-05	4.8008e-05	0.01037	94	3	-6.5845	0.99999	0.99999	1.0	20018	0	-6.5845
ENSG00000138346.16	3	1.4891e-05	4.85e-05	0.01037	95	3	-7.3873	0.99999	0.99999	1.0	20017	0	-7.3873
ENSG00000051180.17	3	1.5649e-05	5.047e-05	0.010571	96	3	-7.6188	0.99998	0.99998	1.0	20016	0	-7.6188
ENSG00000126067.12	3	1.6097e-05	5.1947e-05	0.010644	97	3	-6.7378	0.99998	0.99998	1.0	20015	0	-6.7378
ENSG00000067596.12	3	1.6279e-05	5.244e-05	0.010644	98	3	-4.5955	0.99998	0.99998	1.0	20014	0	-4.5955
ENSG00000080986.13	3	1.6309e-05	5.244e-05	0.010644	99	3	-5.6797	0.99998	0.99998	1.0	20013	0	-5.6797
ENSG00000129084.19	3	1.6885e-05	5.2932e-05	0.010644	100	3	-8.357	0.99975	0.99975	1.0	19573	0	-8.357
ENSG00000137168.8	3	1.7303e-05	5.3917e-05	0.010734	101	3	-4.8634	0.99998	0.99998	1.0	20012	0	-4.8634
ENSG00000117682.18	5	1.7463e-05	7.5582e-05	0.01214	102	5	-4.882	0.99998	0.99998	1.0	20011	0	-4.882
ENSG00000163811.12	3	1.8009e-05	5.6379e-05	0.011114	103	3	-6.4695	0.99998	0.99998	1.0	20010	0	-6.4695
ENSG00000280778.1	3	1.8336e-05	5.7364e-05	0.011186	104	3	-5.9971	0.99998	0.99998	1.0	20009	0	-5.9971
ENSG00000185883.12	3	1.8435e-05	5.7856e-05	0.011186	105	3	-6.1871	0.99998	0.99998	1.0	20008	0	-6.1871
ENSG00000040275.17	3	1.8633e-05	5.8841e-05	0.011268	106	3	-6.7246	0.99998	0.99998	1.0	20007	0	-6.7246
ENSG00000135679.27	6	1.8878e-05	0.00011005	0.01383	107	6	-2.0044	0.99998	0.99999	1.0	20006	0	-2.0044
ENSG00000119707.14	3	1.9002e-05	5.9825e-05	0.011335	108	3	-5.9285	0.99998	0.99998	1.0	20005	0	-5.9285
ENSG00000108651.10	3	1.9137e-05	6.0318e-05	0.011335	109	3	-7.8623	0.99998	0.99998	1.0	20004	0	-7.8623
ENSG00000100603.14	3	1.9615e-05	6.1303e-05	0.011414	110	3	-7.3574	0.99998	0.99998	1.0	20003	0	-7.3574
ENSG00000172053.18	3	2.0206e-05	6.3765e-05	0.011763	111	3	-7.0946	0.99998	0.99998	1.0	20002	0	-7.0946
ENSG00000183258.12	3	2.0737e-05	6.5734e-05	0.01196	112	3	-7.7523	0.99998	0.99998	1.0	20001	0	-7.7523
ENSG00000114391.14	3	2.088e-05	6.6719e-05	0.01196	113	3	-5.3772	0.99998	0.99998	1.0	20000	0	-5.3772
ENSG00000171566.12	3	2.0988e-05	6.7211e-05	0.01196	114	3	-6.0264	0.99998	0.99998	1.0	19999	0	-6.0264
ENSG00000088325.16	3	2.106e-05	6.7211e-05	0.01196	115	3	-5.2965	0.99998	0.99998	1.0	19998	0	-5.2965
ENSG00000099341.13	6	2.1973e-05	0.0001263	0.014239	116	6	-2.0627	0.99998	0.99998	1.0	19997	0	-2.0627
ENSG00000076003.5	3	2.2237e-05	6.9673e-05	0.01214	117	3	-6.9206	0.99998	0.99998	1.0	19996	0	-6.9206
ENSG00000142507.10	3	2.2424e-05	6.9673e-05	0.01214	118	3	-6.4757	0.99998	0.99998	1.0	19995	0	-6.4757
ENSG00000144867.13	3	2.2651e-05	7.0166e-05	0.01214	119	3	-7.9752	0.99998	0.99998	1.0	19994	0	-7.9752
ENSG00000100353.18	3	2.2765e-05	7.1643e-05	0.01214	120	3	-5.9385	0.99998	0.99998	1.0	19993	0	-5.9385
ENSG00000163684.12	4	2.2804e-05	9.1831e-05	0.013096	121	3	0.47356	0.74053	0.75998	1.0	13876	1	0.47356
ENSG00000196504.21	4	2.3417e-05	9.4785e-05	0.013213	122	4	-3.31	0.99998	0.99998	1.0	19992	0	-3.31
ENSG00000242372.9	3	2.3533e-05	7.4597e-05	0.01214	123	3	-6.4086	0.99998	0.99998	1.0	19991	0	-6.4086
ENSG00000100028.12	3	2.3664e-05	7.4597e-05	0.01214	124	3	0.0	0.99981	0.99981	1.0	19644	0	0.0
ENSG00000286070.2	3	2.3664e-05	7.4597e-05	0.01214	125	3	0.0	0.99981	0.99981	1.0	19643	0	0.0
ENSG00000103549.22	3	2.3767e-05	7.509e-05	0.01214	126	3	-4.8235	0.99998	0.99998	1.0	19990	0	-4.8235
ENSG00000130520.11	3	2.4003e-05	7.509e-05	0.01214	127	3	-7.7469	0.99998	0.99998	1.0	19989	0	-7.7469
ENSG00000175054.16	4	2.4126e-05	9.7247e-05	0.013393	128	4	-5.1854	0.99998	0.99998	1.0	19988	0	-5.1854
ENSG00000196531.14	3	2.42e-05	7.5582e-05	0.01214	129	3	-6.2429	0.99998	0.99998	1.0	19987	0	-6.2429
ENSG00000242028.9	3	2.4359e-05	7.6074e-05	0.01214	130	3	-7.3345	0.99998	0.99998	1.0	19986	0	-7.3345
ENSG00000108298.12	3	2.4399e-05	7.6074e-05	0.01214	131	3	-7.4098	0.99998	0.99998	1.0	19985	0	-7.4098
ENSG00000100567.13	3	2.4479e-05	7.7059e-05	0.012201	132	3	-7.3128	0.99998	0.99998	1.0	19984	0	-7.3128
ENSG00000139496.18	3	2.4961e-05	7.9029e-05	0.012206	133	3	-7.9808	0.99998	0.99998	1.0	19983	0	-7.9808
ENSG00000163608.15	3	2.5041e-05	7.9029e-05	0.012206	134	3	-7.083	0.99997	0.99998	1.0	19982	0	-7.083
ENSG00000136942.15	3	2.5163e-05	7.9521e-05	0.012206	135	3	-5.9715	0.99997	0.99998	1.0	19981	0	-5.9715
ENSG00000134690.11	3	2.5285e-05	7.9521e-05	0.012206	136	3	-6.0317	0.99997	0.99998	1.0	19980	0	-6.0317
ENSG00000068394.11	3	2.611e-05	8.2475e-05	0.012431	137	3	-5.8456	0.99997	0.99998	1.0	19979	0	-5.8456
ENSG00000001497.18	3	2.6151e-05	8.2475e-05	0.012431	138	3	-5.6626	0.99997	0.99998	1.0	19978	0	-5.6626
ENSG00000167513.9	3	2.6197e-05	8.2968e-05	0.012431	139	3	-8.0238	0.99994	0.99995	1.0	19893	0	-8.0238
ENSG00000099995.19	3	2.636e-05	8.346e-05	0.012431	140	3	-5.5459	0.99997	0.99998	1.0	19977	0	-5.5459
ENSG00000197756.10	3	2.6697e-05	8.4445e-05	0.012485	141	3	-5.8071	0.99997	0.99998	1.0	19976	0	-5.8071
ENSG00000143633.13	3	2.7725e-05	8.5922e-05	0.012553	142	3	-5.357	0.99997	0.99998	1.0	19975	0	-5.357
ENSG00000125691.15	3	2.7768e-05	8.6415e-05	0.012553	143	3	-5.433	0.99997	0.99998	1.0	19974	0	-5.433
ENSG00000184162.15	5	2.7861e-05	0.00012384	0.014239	144	5	-2.8021	0.99997	0.99998	1.0	19973	0	-2.8021
ENSG00000198917.13	3	2.7942e-05	8.6907e-05	0.012553	145	3	-5.7362	0.99997	0.99998	1.0	19972	0	-5.7362
ENSG00000109534.17	3	2.8117e-05	8.7399e-05	0.012553	146	3	-5.5364	0.99997	0.99998	1.0	19971	0	-5.5364
ENSG00000160949.18	3	2.9046e-05	9.38e-05	0.013213	147	3	-6.3509	0.99997	0.99998	1.0	19970	0	-6.3509
ENSG00000142657.21	3	2.927e-05	9.4785e-05	0.013213	148	3	-5.7387	0.99997	0.99998	1.0	19969	0	-5.7387
ENSG00000109911.19	3	2.936e-05	9.5278e-05	0.013213	149	3	-7.1758	0.99997	0.99998	1.0	19968	0	-7.1758
ENSG00000101158.15	3	3.0871e-05	0.0001002	0.013469	150	3	-5.7858	0.99997	0.99998	1.0	19967	0	-5.7858
ENSG00000100296.14	3	3.1157e-05	0.00010069	0.013469	151	3	-7.9022	0.99921	0.99921	1.0	19139	0	-7.9022
ENSG00000205571.15	5	3.1355e-05	0.00014304	0.014553	152	5	-5.1077	0.99997	0.99997	1.0	19966	0	-5.1077
ENSG00000172062.17	5	3.1355e-05	0.00014304	0.014553	153	5	-4.579	0.99997	0.99997	1.0	19965	0	-4.579
ENSG00000088205.13	3	3.1387e-05	0.00010119	0.013469	154	3	-5.212	0.99997	0.99998	1.0	19964	0	-5.212
ENSG00000107581.14	3	3.1717e-05	0.00010217	0.013469	155	3	-6.5087	0.99997	0.99998	1.0	19963	0	-6.5087
ENSG00000127922.10	3	3.1907e-05	0.00010266	0.013469	156	3	-5.2513	0.99997	0.99998	1.0	19962	0	-5.2513
ENSG00000126814.7	3	3.2194e-05	0.00010266	0.013469	157	3	-5.2467	0.99997	0.99998	1.0	19961	0	-5.2467
ENSG00000124787.14	3	3.2242e-05	0.00010316	0.013469	158	3	-6.0949	0.99997	0.99998	1.0	19960	0	-6.0949
ENSG00000166986.15	3	3.253e-05	0.00010316	0.013469	159	3	-4.8467	0.99997	0.99998	1.0	19959	0	-4.8467
ENSG00000128513.16	3	3.3113e-05	0.00010414	0.013487	160	3	-6.2039	0.99997	0.99998	1.0	19958	0	-6.2039
ENSG00000105849.6	3	3.321e-05	0.00010463	0.013487	161	3	-6.3509	0.99997	0.99998	1.0	19957	0	-6.3509
ENSG00000182628.13	4	3.3392e-05	0.00012974	0.014239	162	4	-5.9325	0.99997	0.99996	1.0	19956	0	-5.9325
ENSG00000196419.13	3	3.39e-05	0.00010709	0.013716	163	3	-5.7411	0.99997	0.99998	1.0	19955	0	-5.7411
ENSG00000198755.11	3	3.4148e-05	0.00010808	0.013755	164	3	-7.1389	0.99997	0.99998	1.0	19954	0	-7.1389
ENSG00000138376.11	3	3.4598e-05	0.00011005	0.01383	165	3	-4.5958	0.99997	0.99997	1.0	19953	0	-4.5958
ENSG00000126653.18	3	3.5103e-05	0.00011202	0.013973	166	3	-7.5347	0.99996	0.99997	1.0	19952	0	-7.5347
ENSG00000164919.11	5	3.558e-05	0.00016421	0.015502	167	5	-3.1288	0.99996	0.99997	1.0	19951	0	-3.1288
ENSG00000172613.8	3	3.5613e-05	0.00011399	0.013973	168	3	-6.9964	0.99996	0.99997	1.0	19950	0	-6.9964
ENSG00000110713.18	3	3.589e-05	0.00011448	0.013973	169	3	-8.138	0.99993	0.99993	1.0	19853	0	-8.138
ENSG00000183617.5	3	3.6024e-05	0.00011547	0.013973	170	3	-6.1324	0.99996	0.99997	1.0	19949	0	-6.1324
ENSG00000112855.17	6	3.6134e-05	0.00020607	0.016913	171	6	-1.6511	0.99996	0.99997	1.0	19948	0	-1.6511
ENSG00000139618.19	3	3.6231e-05	0.00011645	0.013973	172	3	-5.1613	0.99996	0.99997	1.0	19947	0	-5.1613
ENSG00000112159.13	3	3.6439e-05	0.00011645	0.013973	173	3	-5.2886	0.99996	0.99997	1.0	19946	0	-5.2886
ENSG00000164162.14	3	3.6491e-05	0.00011645	0.013973	174	3	-7.8897	0.99996	0.99997	1.0	19945	0	-7.8897
ENSG00000137413.17	3	3.6595e-05	0.00011694	0.013973	175	3	-7.4964	0.99996	0.99997	1.0	19944	0	-7.4964
ENSG00000134987.13	3	3.6877e-05	0.00011744	0.013973	176	3	-7.9894	0.99995	0.99996	1.0	19915	0	-7.9894
ENSG00000213782.7	3	3.7808e-05	0.00012088	0.014239	177	3	-6.2691	0.99996	0.99997	1.0	19943	0	-6.2691
ENSG00000105202.9	3	3.7876e-05	0.00012137	0.014239	178	3	-7.7333	0.99978	0.99977	1.0	19608	0	-7.7333
ENSG00000071894.17	3	3.8183e-05	0.00012236	0.014239	179	3	-5.0377	0.99996	0.99997	1.0	19942	0	-5.0377
ENSG00000130810.20	3	3.856e-05	0.00012384	0.014239	180	3	-6.3627	0.99996	0.99997	1.0	19941	0	-6.3627
ENSG00000257365.8	3	4.0203e-05	0.00012827	0.014239	181	3	-5.0203	0.99996	0.99997	1.0	19940	0	-5.0203
ENSG00000135624.17	3	4.0426e-05	0.00012925	0.014239	182	3	-4.0143	0.99996	0.99997	1.0	19939	0	-4.0143
ENSG00000178035.13	3	4.0481e-05	0.00012925	0.014239	183	3	-5.5139	0.99996	0.99997	1.0	19938	0	-5.5139
ENSG00000175203.17	4	4.0492e-05	0.00015633	0.01526	184	4	-4.9322	0.99996	0.99996	1.0	19937	0	-4.9322
ENSG00000241973.11	3	4.0705e-05	0.00012974	0.014239	185	3	-5.1751	0.99996	0.99997	1.0	19936	0	-5.1751
ENSG00000183479.13	6	4.0767e-05	0.00022773	0.017215	186	4	-0.23959	0.67005	0.79532	1.0	12838	1	-0.23959
ENSG00000099381.20	6	4.0786e-05	0.00022773	0.017215	187	6	-2.1218	0.99996	0.99996	1.0	19935	0	-2.1218
ENSG00000144028.15	3	4.0873e-05	0.00013024	0.014239	188	3	-7.0605	0.99996	0.99997	1.0	19934	0	-7.0605
ENSG00000111602.12	3	4.0956e-05	0.00013073	0.014239	189	3	-8.1177	0.99987	0.99987	1.0	19725	0	-8.1177
ENSG00000124614.17	3	4.1155e-05	0.00013122	0.014239	190	3	0.0	0.99996	0.99997	1.0	19933	0	0.0
ENSG00000270800.4	3	4.1155e-05	0.00013122	0.014239	191	3	0.0	0.99996	0.99997	1.0	19932	0	0.0
ENSG00000239789.6	3	4.1437e-05	0.00013171	0.014239	192	3	-5.7903	0.99996	0.99997	1.0	19931	0	-5.7903
ENSG00000110619.18	3	4.1551e-05	0.00013171	0.014239	193	3	-4.9629	0.99996	0.99997	1.0	19930	0	-4.9629
ENSG00000053501.15	5	4.1797e-05	0.00019573	0.016744	194	5	-4.2079	0.99995	0.99995	1.0	19901	0	-4.2079
ENSG00000142937.12	3	4.2293e-05	0.00013467	0.014481	195	3	-5.3058	0.99996	0.99996	1.0	19929	0	-5.3058
ENSG00000122406.14	3	4.3076e-05	0.00013861	0.014553	196	3	-7.2626	0.99888	0.99889	1.0	18991	0	-7.2626
ENSG00000168028.15	3	4.3219e-05	0.00013885	0.014553	197	3	-6.3031	0.99996	0.99996	1.0	19928	0	-6.3031
ENSG00000165280.18	3	4.3394e-05	0.0001391	0.014553	198	3	-5.7009	0.99996	0.99996	1.0	19927	0	-5.7009
ENSG00000096401.8	3	4.3511e-05	0.00013959	0.014553	199	3	-5.355	0.99996	0.99996	1.0	19926	0	-5.355
ENSG00000119596.18	6	4.3633e-05	0.00024349	0.01722	200	6	-2.6223	0.99996	0.99996	1.0	19925	0	-2.6223
ENSG00000105617.4	3	4.4395e-05	0.00014058	0.014553	201	3	-4.8699	0.99996	0.99996	1.0	19924	0	-4.8699
ENSG00000155959.12	3	4.4455e-05	0.00014107	0.014553	202	3	-7.5214	0.99996	0.99996	1.0	19923	0	-7.5214
ENSG00000184110.15	4	4.482e-05	0.00017308	0.015909	203	4	-3.7137	0.99996	0.99995	1.0	19922	0	-3.7137
ENSG00000166411.14	4	4.4958e-05	0.00017357	0.015909	204	4	-4.9734	0.99996	0.99995	1.0	19921	0	-4.9734
ENSG00000084774.14	3	4.5291e-05	0.00014205	0.014553	205	3	-6.2166	0.99995	0.99996	1.0	19920	0	-6.2166
ENSG00000058262.11	3	4.5472e-05	0.00014255	0.014553	206	3	-6.6815	0.99995	0.99996	1.0	19919	0	-6.6815
